"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町","魚住",10,5500000,"",90,"","","",70,"1980年","木造","","","北西","公道",4,"１種住居",60,160,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町","東二見",15,30000000,"",105,"","","",95,"2025年","木造","","","北東","公道",6,"１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町","魚住",15,25000000,"",70,"","","",115,"2025年","木造","","","","","","１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町","魚住",15,3500000,"",100,"","","",85,"1979年","木造","","","","","","１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町","魚住",20,10000000,"",115,"","","",90,"1999年","木造","","","","","","１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町","東二見",20,20000000,"",120,"","","",95,"2020年","木造","","","南西","私道",5.9,"工業",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町","土山","",30000000,"",125,"","","",100,"2011年","木造","","","","","","１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町","魚住",15,7800000,"",100,"","","",100,"1981年","木造","","","","","","１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町","魚住",15,33000000,"",155,"","","",105,"2013年","木造","","","西","公道",4,"１中住専",60,160,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町","土山",20,13000000,"",145,"","","",105,"2009年","木造","","","","","","１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町","魚住",10,26000000,"",115,"","","",100,"2010年","木造","","","南東","公道",4,"１中住専",60,160,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町住吉","山陽魚住",15,15000000,"",135,"","","",85,"2003年","木造","","","北西","公道",6,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町高丘","大久保(兵庫)","",34000000,"",125,"","","",100,"2025年","木造","","","","","","１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町高丘","大久保(兵庫)","",34000000,"",125,"","","",100,"2025年","木造","","","西","公道",6,"１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町高丘","大久保(兵庫)","",29000000,"",110,"","","",85,"2025年","木造","","","","","","１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町高丘","大久保(兵庫)","",42000000,"",145,"","","",100,"2025年","木造","","","南","公道",6,"１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町山手台","大久保(兵庫)","",33000000,"",135,"","","",100,"2025年","木造","","","","","","１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町山手台","大久保(兵庫)","",32000000,"",135,"","","",100,"2025年","木造","","","","","","１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町山手台","","",33000000,"",270,"","","",90,"2023年","木造","","","北","公道",6,"１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","西明石北町","西明石",15,21000000,"",95,"","","",65,"1967年","木造","","","","","","１低住専",60,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","二見町","東二見",10,30000000,"",85,"","","",85,"2024年","木造","","","南東","公道",6,"準住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","二見町","土山",20,20000000,"",100,"","","",95,"2003年","木造","","","","","","１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","二見町","土山",10,33000000,"",120,"","","",95,"2019年","軽量鉄骨造","","","","","","２種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","二見町","東二見",15,26000000,"",110,"","","",110,"2020年","木造","","","北東","公道",6,"１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","二見町","東二見",15,23000000,"",160,"","","",90,"2004年","木造","","","南西","公道",6,"１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","二見町","東二見",10,1800000,"",25,"","","",45,"1975年","木造","","","北","私道",3.3,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","二見町","土山",15,4500000,"",85,"","","",90,"1969年","軽量鉄骨造","","","北西","私道",4,"１種住居",60,160,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町わかば","中八木",15,25000000,"",125,"","","",115,"2007年","木造","","","北東","公道",6,"準住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","朝霧南町","朝霧",10,21000000,"",165,"","","",105,"1995年","木造","","","","","","１低住専",60,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大道町","西新町",15,20000000,"",65,"","","",70,"1993年","木造","","","北東","公道",5.9,"準工業",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東人丸町","大蔵谷",5,54000000,"",115,"","","",140,"2024年","木造","","","北","公道",7.8,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東人丸町","人丸前",10,20000000,"",235,"","","",85,"1959年","木造","","","東","公道",12,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","人丸町","明石",10,47000000,"",115,"","","",100,"2017年","木造","","","南","公道",5.4,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","南王子町","西新町",10,34000000,"",60,"","","",90,"2024年","木造","","","東","公道",4.9,"１種住居",60,199,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","明南町","西明石",15,8500000,"",65,"","","",65,"1977年","木造","","","","","","１低住専",60,100,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","明南町","西明石",20,36000000,"",135,"","","",105,"2018年","木造","","","南西","公道",5.5,"１低住専",60,100,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","朝霧町","朝霧",10,5000000,"",95,"","","",70,"1976年","木造","","","","","","１低住専",60,100,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町錦が丘","魚住",15,39000000,"",145,"","","",110,"2021年","木造","","","南","公道",6,"１低住専",50,100,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町錦が丘","魚住",10,4200000,"",130,"","","",80,"1979年","木造","","","北","公道",6,"１低住専",50,100,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町錦が丘","魚住",10,33000000,"",115,"","","",90,"2023年","木造","","","北","私道",4,"１低住専",50,100,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","貴崎","林崎松江海岸",10,31000000,"",75,"","","",115,"2024年","木造","","","北東","私道",4,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","明南町","西明石",15,41000000,"",90,"","","",90,"2025年","木造","","","北西","公道",9.9,"１低住専",60,100,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","西明石東町","西明石",15,41000000,"",105,"","","",95,"2025年","木造","","","","","","１低住専",60,100,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町茜","大久保(兵庫)",20,34000000,"",135,"","","",100,"2014年","木造","","","","","","１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","魚住町錦が丘","魚住",15,45000000,"",200,"","","",145,"2014年","軽量鉄骨造","","","南","公道",4.2,"１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","沢野","西明石","",44000000,"",135,"","","",105,"2025年","木造","","","北東","公道","","１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","立石","林崎松江海岸",10,23000000,"",85,"","","",140,"2000年","木造","","","南","公道","","準工業",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","船上町","西新町",10,39000000,"",95,"","","",100,"2025年","木造","","","北","私道",4,"１種住居",60,160,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","西明石東町","西明石",15,37000000,"",120,"","","",100,"2025年","木造","","","","","","１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","西明石町","西明石",10,46000000,"",110,"","","",95,"2024年","木造","","","北","公道",4.6,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","西新町","西新町",5,37000000,"",65,"","","",95,"2024年","木造","","","南","公道",6,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東朝霧丘","大蔵谷",20,40000000,"",130,"","","",100,"2024年","木造","","","南西","私道",4,"１低住専",60,100,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","松が丘","朝霧","",40000000,"",215,"","","",100,"2016年","木造","","","","","","１低住専",50,100,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","松が丘","朝霧",15,39000000,"",120,"","","",90,"2023年","木造","","","南西","公道",5.9,"１低住専",50,100,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","西明石西町","西明石",10,33000000,"",75,"","","",95,"2022年","木造","","","","","","準住居",60,160,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","西新町","西新町","",37000000,"",110,"","","",90,"2001年","軽量鉄骨造","","","南西","公道",6.1,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","野々上","西明石",15,38000000,"",90,"","","",90,"2021年","木造","","","","公道",5.9,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東朝霧丘","朝霧",25,37000000,"",120,"","","",85,"2019年","木造","","","","","","１低住専",60,100,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東朝霧丘","朝霧","",4500000,"",65,"","","",80,"1990年","木造","","","","","","１低住専",60,"","2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","松が丘","朝霧",20,39000000,"",115,"","","",100,"2024年","木造","","","北東","公道",6,"１低住専",50,100,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","港町","明石",15,40000000,"",100,"","","",105,"2025年","木造","","","","公道","","１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","北朝霧丘","明石","",26000000,"",175,"","","",115,"1977年","軽量鉄骨造","","","南西","公道",9.4,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","硯町","西新町","",41000000,"",130,"","","",95,"2015年","木造","","","","","","１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","西明石町","西明石",20,47000000,"",150,"","","",120,"2013年","軽量鉄骨造","","","","","","１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","西新町","西新町",5,33000000,"",55,"","","",95,"2019年","軽量鉄骨造","","","南東","公道",4,"近隣商業",80,300,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東朝霧丘","朝霧",25,35000000,"",175,"","","",110,"2013年","木造","","","","公道","","１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","松が丘","朝霧","",43000000,"",135,"","","",105,"2025年","木造","","","北","公道",6,"１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","港町","明石",15,40000000,"",100,"","","",105,"2025年","木造","","","","公道","","１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","港町","明石",15,16000000,"",70,"","","",60,"2015年","木造","","","北","公道",3.4,"１種住居",60,160,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",20,49000000,"",145,"","","",115,"2022年","木造","","","","",5,"準住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",15,27000000,"",130,"","","",110,"2009年","木造","","","北西","公道",6,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",20,5200000,"",240,"","","",70,"1966年","木造","","","","",4.2,"１中住専",60,160,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","藤江",10,4700000,"",100,"","","",75,"1977年","木造","","","南西","公道","","１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",25,31000000,"",245,"","","",205,"1998年","木造","","","北東","公道",6.3,"１低住専",50,100,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","江井ケ島",10,45000000,"",195,"","","",100,"2018年","木造","","","","公道","","１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","中八木",10,38000000,"",105,"","","",95,"2025年","木造","","","","","","１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)","",24000000,"",110,"","","",105,"2006年","木造","","","南東","私道","","１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",10,44000000,"",105,"","","",100,"2024年","木造","","","","","","１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","江井ケ島",15,36000000,"",135,"","","",110,"2008年","木造","","","","","","準工業",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","西明石",20,3800000,"",50,"","","",55,"1980年","木造","","","北東","私道",4.3,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","江井ケ島",10,23000000,"",65,"","","",95,"2023年","木造","","","","","","１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)","",2100000,"",95,"","","",110,"1981年","鉄骨造","","","北東","公道",6,"１低住専",50,100,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","中八木",10,15000000,"",95,"","","",90,"2002年","木造","","","","","","１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","太寺天王町","明石","",45000000,"",105,"","","",100,"2024年","木造","","","東","公道",4,"１低住専",50,100,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","鳥羽","西明石",20,39000000,"",85,"","","",95,"2024年","木造","","","西","私道",4.2,"１中住専",70,170,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","鳥羽","西明石",20,30000000,"",90,"","","",90,"2003年","木造","","","北西","公道",4.5,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東藤江","西明石",15,2500000,"",45,"","","",50,"1973年","木造","","","","","","１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東藤江","西明石",10,4300000,"",65,"","","",60,"1964年","木造","","","北東","公道",2.7,"１種住居",60,160,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東藤江","西明石",10,1700000,"",45,"","","",40,"1965年","木造","","","","","","１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東藤江","藤江",15,3800000,"",75,"","","",55,"1967年","木造","","","南西","私道",3.5,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","藤江","藤江",10,57000000,"",300,"","","",105,"1998年","軽量鉄骨造","","","北東","公道",4.4,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","藤江","西明石",15,17000000,"",80,"","","",80,"2004年","木造","","","北西","私道",4,"１種住居",60,160,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","藤江","西明石",15,42000000,"",95,"","","",95,"2025年","木造","","","北西","公道",5.1,"１低住専",60,100,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","別所町","西明石",15,26000000,"",80,"","","",85,"","木造","","","","公道","","１低住専","","","2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","和坂（わさか）","西新町",20,2800000,"",65,"","","",55,"1968年","木造","","","南西","",2.7,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","朝霧東町","朝霧",20,10000000,"",150,"","","",105,"1996年","木造","","","","",3.5,"１低住専",60,100,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","旭が丘","西明石",20,4300000,"",70,"","","",65,"1978年","木造","","","","","","１低住専",60,100,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)","",2900000,"",45,"","","",55,"1975年","木造","","","","私道","","１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",25,39000000,"",115,"","","",60,"2023年","木造","","","","","","１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","江井ケ島",10,34000000,"",135,"","","",105,"2025年","木造","","","","公道","","１種住居",60,160,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",10,18000000,"",115,"","","",95,"1993年","木造","","","","","","１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",20,32000000,"",85,"","","",100,"2025年","木造","","","東","私道",6.2,"１中住専",70,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",25,28000000,"",155,"","","",130,"1993年","軽量鉄骨造","","","","","","１低住専",50,100,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",20,34000000,"",275,"","","",100,"2009年","","","","","","","１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",25,31000000,"",115,"","","",90,"2004年","木造","","","","","","１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","中八木",10,15000000,"",170,"","","",105,"1978年","木造","","","東","公道",16.2,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",20,6600000,"",240,"","","",125,"1964年","木造","","","","","","１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",25,6800000,"",95,"","","",110,"1981年","鉄骨造","","","北東","公道",6.3,"１低住専",50,100,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",10,31000000,"",120,"","","",105,"2006年","木造","","","","","","１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","太寺大野町","明石",25,26000000,"",90,"","","",90,"2025年","木造","","","東","私道",4.2,"１低住専",50,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","鷹匠町","明石",15,30000000,"",85,"","","",90,"2002年","木造","","","北西","私道",4,"１種住居",60,160,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","鳥羽","西明石",15,27000000,"",55,"","","",85,"2024年","木造","","","南東","公道",6,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","鳥羽","西明石",20,9300000,"",85,"","","",75,"1980年","木造","","","","私道",4,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東藤江","西明石",10,4800000,"",70,"","","",60,"1969年","木造","","","","","","１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","藤江","藤江",10,38000000,"",130,"","","",100,"2025年","木造","","","","","","１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","藤江","藤江",10,45000000,"",200,"","","",110,"2012年","軽量鉄骨造","","","南","公道",6,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","藤江","西明石",20,28000000,"",145,"","","",95,"2008年","木造","","","","","","準工業",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","藤江","西明石",15,17000000,"",70,"","","",75,"1999年","木造","","","東","公道",4.2,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","西江井ケ島",10,23000000,"",130,"","","",105,"2025年","木造","","","南東","公道",5,"１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","江井ケ島",10,4800000,"",60,"","","",60,"1977年","木造","","","北","公道","","１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",25,39000000,"",130,"","","",105,"2023年","木造","","","南西","公道",6,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","江井ケ島",5,5300000,"",60,"","","",60,"1971年","木造","","","北東","私道",4.5,"準工業",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",20,50000000,"",145,"","","",100,"2024年","木造","","","北西","公道",5.1,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",25,24000000,"",120,"","","",95,"2004年","木造","","","南西","公道",6.6,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",10,28000000,"",55,"","","",100,"2025年","木造","","","北西","公道",7.4,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",15,17000000,"",75,"","","",70,"1998年","木造","","","","","","１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","西江井ケ島",15,22000000,"",205,"","","",135,"1987年","木造","","","","","","１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","中八木",20,17000000,"",100,"","","",95,"2000年","木造","","","南東","公道",6,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",25,16000000,"",175,"","","",110,"1981年","軽量鉄骨造","","","南","公道",6.1,"１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",10,36000000,"",130,"","","",105,"2015年","木造","","","南東","公道",4.9,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",15,8800000,"",110,"","","",70,"1978年","木造","","","","","","１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","大久保町","大久保(兵庫)",25,24000000,"",125,"","","",95,"2008年","木造","","","","公道","","１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","太寺天王町","人丸前",20,17000000,"",95,"","","",75,"1977年","木造","","","北東","私道",4,"１種住居",50,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東野町","大蔵谷",10,1600000,"",40,"","","",55,"1976年","木造","","","","私道","","１中住専",60,100,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東野町","大蔵谷",15,7800000,"",170,"","","",105,"1980年","軽量鉄骨造","","","","",4.3,"１中住専",60,172,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東野町","大蔵谷",10,7000000,"",120,"","","",125,"1979年","木造","","","","","","１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東野町","大蔵谷",10,28000000,"",130,"","","",130,"1992年","木造","","","北東","私道",4,"１中住専",60,160,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","東藤江","西明石",15,31000000,"",75,"","","",105,"2025年","木造","","","","","","工業",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","藤江","藤江",10,39000000,"",140,"","","",100,"2025年","木造","","","","","","１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","藤江","西明石",20,29000000,"",120,"","","",95,"2006年","木造","","","南東","公道",6.2,"準工業",60,200,"2025年第3四半期",""
